,id,name,organization,title,ressource-type,licence,private,projects,progress,state,type,distributor,resources_count,spatial,vertical-extent,eov,metadata_created,metadata_modified,ERROR,INFO,WARNING,sum
125,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,ca-cioos_82fccfae-965f-4e4e-b510-0000ae044824,Hakai Institute,"Real-Time Provisional High-Resolution Record of Surface Seawater Carbon Dioxide (CO2) Content Collected from Kodiak, Alaska, USA",dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Point', 'coordinates': [-152.41, 57.79]}","[{'max': '0.0', 'min': '0.0'}]","seaSurfaceTemperature, inorganicCarbon, seaSurfaceSalinity",2023-11-09T06:18:09.602454,2023-11-09T06:18:09.602461,2.0,5.0,9.0,16.0
126,2b0c442d-3b34-4662-ae27-e762085d7f8c,ca-cioos_3dc0d46c-7afe-4379-901d-37a787c1c204,Hakai Institute,Snow Depth Measurements from Remotely Piloted Aerial Systems - Mt. Cain - 2018 - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-126.45157077, 50.17895647], [-126.25015464, 50.17895647], [-126.25015464, 50.29841121], [-126.45157077, 50.29841121], [-126.45157077, 50.17895647]]]}","[{'max': '2200.0', 'min': '500.0'}]",other,2023-11-09T06:18:12.414463,2023-11-09T06:18:12.414469,1.0,3.0,12.0,16.0
127,245e6f57-a369-4b7e-a19c-265a2c03727e,ca-cioos_55daf524-146e-4b06-8c6c-3255c7e3c77a,Hakai Institute,Vegetated Islands Polygons - 100 Islands Research,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.6993408203125, 51.368351060511344], [-127.4908447265625, 51.368351060511344], [-127.4908447265625, 52.197506856993925], [-128.6993408203125, 52.197506856993925], [-128.6993408203125, 51.368351060511344]]]}","[{'max': '500.0', 'min': '0.0'}]",other,2023-11-09T06:18:14.508414,2023-11-09T06:18:14.508420,1.0,1.0,8.0,10.0
128,8eff24e5-ec2b-48c2-a33e-49317b7ccbbe,ca-cioos_96e3dd9c-7863-44d5-95cd-a3d0a8653d83,Hakai Institute,Glaciers and Ice - 2022 - Hakai Airborne Coastal Observatory,dataset,CC-BY-4.0,False,"Geospatial, Airborne Coastal Observatory",completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-127.8, 48.1], [-113.1, 48.1], [-113.1, 56.61], [-127.8, 56.61], [-127.8, 48.1]]]}","[{'max': '4000.0', 'min': '0.0'}]",other,2023-11-09T06:18:16.907281,2023-11-09T06:18:16.907286,,1.0,1.0,2.0
129,1b1e54eb-635d-4c30-b255-e9bf2a98eda5,ca-cioos_cb13f042-bf47-4874-86e6-4728aa9380d4,Hakai Institute,"Groundwater sampling in the Kwakshua Watersheds of Calvert and Hecate Islands, BC (2016-2019) - Version 1.0",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.98931373, 50.8340959], [-127.03580726, 50.8340959], [-127.03580726, 52.33530479], [-128.98931373, 52.33530479], [-128.98931373, 50.8340959]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:19.977634,2023-11-09T06:18:19.977641,1.0,3.0,12.0,16.0
130,ced69a4a-fa78-4133-932b-de895ecb7de9,ca-cioos_4034f474-4d52-4a9e-9650-f3c6bd5011e0,Hakai Institute,Kelp Canopy Extent 2006 - NW Calvert Island,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.1719970703125, 51.63229666135982], [-128.10985565185547, 51.63229666135982], [-128.10985565185547, 51.68362528576685], [-128.1719970703125, 51.68362528576685], [-128.1719970703125, 51.63229666135982]]]}","[{'max': '50.0', 'min': '0.0'}]",other,2023-11-09T06:18:22.481392,2023-11-09T06:18:22.481400,1.0,1.0,10.0,12.0
131,e6400f92-769f-4b55-a141-1e148e1cc0b7,ca-cioos_35beb32e-8dc9-42ab-9630-2ae23e414026,Hakai Institute,"Rocky subtidal fish and invertebrate swath data from BC Central Coast, v1.2.0",dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.7, 51.35], [-127.3, 51.35], [-127.3, 52.27], [-128.7, 52.27], [-128.7, 51.35]]]}","[{'max': '30.0', 'min': '0.0'}]","fishAbundanceAndDistribution, invertebrateAbundanceAndDistribution",2023-11-09T06:18:24.510071,2023-11-09T06:18:24.510077,2.0,7.0,4.0,13.0
132,a13e37a0-8ef8-4772-a267-7f79a044d176,ca-cioos_b63374a9-2288-4512-9820-5d1b44d2b502,Hakai Institute,"Spatial extent of eelgrass (Zostera marina) meadows from monitoring sites within Gwaii Haanas (2016, 2017, 2018) mapped using remote piloted aerial systems",dataset,CC-BY-NC-ND-4.0,False,"Geospatial, Nearshore",completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-131.4, 52.75], [-131.7, 52.74], [-131.9, 52.58], [-131.6, 52.25], [-131.0, 51.89], [-130.9, 52.1], [-131.2, 52.52], [-131.4, 52.75]]]}","[{'max': '0.0', 'min': '0.0'}]",seagrassCoverAndComposition,2023-11-09T06:18:27.509611,2023-11-09T06:18:27.509618,1.0,4.0,1.0,6.0
133,925de4f1-fa3a-4d12-89e6-4511bad832be,ca-cioos_d7b34963-67bc-404b-bdd1-b41cc750bdaa,Hakai Institute,Fraser River Airborne Surveys - 2020 - Airborne Coastal Observatory,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-121.5, 49.51], [-121.3, 49.53], [-121.4, 49.95], [-121.5, 50.28], [-121.7, 50.52], [-121.8, 50.66], [-121.8, 50.76], [-121.8, 51.01], [-122.1, 51.32], [-122.3, 51.79], [-122.1, 52.11], [-122.3, 52.37], [-122.3, 52.51], [-122.6, 52.49], [-122.4, 51.96], [-122.5, 51.83], [-122.4, 51.49], [-122.3, 51.18], [-121.9, 50.95], [-121.9, 50.62], [-121.8, 50.53], [-121.7, 50.17], [-121.6, 49.89], [-121.5, 49.63], [-121.5, 49.51]]]}","[{'max': '1000.0', 'min': '0.0'}]",other,2023-11-09T06:18:30.379790,2023-11-09T06:18:30.379796,1.0,2.0,10.0,13.0
134,32c70425-67ed-4ee3-8ef8-b8f1b9a07166,ca-cioos_2a92ca16-f5c6-4362-acea-6bb5117b8d65,Hakai Institute,Google Earth Engine Kelp Tool - Central Coast Output - Version 1.0.0,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-130.35642493, 50.22213452], [-126.18162025, 50.22213452], [-126.18162025, 52.9911972], [-130.35642493, 52.9911972], [-130.35642493, 50.22213452]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:33.117591,2023-11-09T06:18:33.117596,1.0,3.0,11.0,15.0
135,b0a7c171-e740-4fd4-a33a-163e6ed5ded0,ca-cioos_dc50a22a-44c0-478c-aa19-a46343bc764a,Hakai Institute,Barnacle Dynamics: Point Intercept Surveys - BC Central Coast - 2019,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.1518199, 51.64582999], [-128.12195082, 51.64582999], [-128.12195082, 51.66861942], [-128.1518199, 51.66861942], [-128.1518199, 51.64582999]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:35.699827,2023-11-09T06:18:35.699846,1.0,3.0,11.0,15.0
136,599f1f68-db1f-4dbc-9d87-a32aa108b048,ca-cioos_d87de5ca-a18a-406d-a4c1-74e6f8f28e5b,Hakai Institute,Surfgrass Community Structure - Monitoring - BC Central Coast - 2016-2017,dataset,CC-BY-4.0,False,Nearshore,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.63], [-128.1, 51.63], [-128.1, 51.67], [-128.2, 51.67], [-128.2, 51.63]]]}","[{'max': '0.0', 'min': '-5.0'}]","other, seagrassCoverAndComposition",2023-11-09T06:18:38.318671,2023-11-09T06:18:38.318677,1.0,6.0,13.0,20.0
137,5f152dbf-af4e-45b4-a4e4-0d3866e86d7e,ca-cioos_b694a5c5-6a7e-4206-96aa-5b7754323345,Hakai Institute,Air temperature and relative humidity time-series – Central Coast and Quadra Island – 2013 - 2019 Version 1.0,dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.30095161, 50.04299371], [-125.08745063, 50.04299371], [-125.08745063, 51.791595], [-128.30095161, 51.791595], [-128.30095161, 50.04299371]]]}","[{'max': '741.0', 'min': '3.0'}]",other,2023-11-09T06:18:41.095917,2023-11-09T06:18:41.095924,2.0,3.0,16.0,21.0
138,2a18846a-d083-4b60-9569-ec6ea738ac08,ca-cioos_16ae186b-9d99-42cf-b18d-09f9bb0501d7,Hakai Institute,"Dataset for article: 'Migration timing affects the foraging ecology of Fraser River sockeye salmon stocks in coastal waters of British Columbia, Canada'",dataset,CC-BY-4.0,False,Juvenile Salmon Program,completed,active,dataset,University of British Columbia,2,"{'type': 'Polygon', 'coordinates': [[[-125.2, 49.96], [-124.8, 50.0], [-125.2, 50.49], [-126.9, 50.72], [-127.0, 50.62], [-127.0, 50.58], [-126.8, 50.51], [-126.0, 50.39], [-125.5, 50.33], [-125.3, 50.06], [-125.2, 49.96]]]}","[{'max': '9.0', 'min': '0.0'}]","zooplanktonBiomassAndDiversity, fishAbundanceAndDistribution, seaSurfaceTemperature, seaSurfaceSalinity",2023-11-09T06:18:43.622708,2023-11-09T06:18:43.622713,1.0,4.0,2.0,7.0
139,ab40c8e6-9d88-40cf-b288-948f61612472,ca-cioos_7de2d85e-202e-4e4a-953e-539f9d18e8c7,Hakai Institute,Uncertainty analysis of stage-discharge rating curves for seven rivers at Calvert Island (2013-2015),dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.11706194, 51.62592806], [-127.94402727, 51.62592806], [-127.94402727, 51.71110094], [-128.11706194, 51.71110094], [-128.11706194, 51.62592806]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:45.607994,2023-11-09T06:18:45.608001,1.0,6.0,9.0,16.0
140,e5c142ad-3471-499e-81ed-5f5210d3e662,ca-cioos_a0ca5d26-b457-4726-97d4-ed0c8dd6cd99,Hakai Institute,"Seascape connectivity data from a sub-tidal Zostera marina meadow, Choked Passage, Calvert Island, 2015",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.24596616, 51.41449798], [-127.75115224, 51.41449798], [-127.75115224, 51.74287494], [-128.24596616, 51.74287494], [-128.24596616, 51.41449798]]]}","[{'max': '0.0', 'min': '0.0'}]","other, seagrassCoverAndComposition",2023-11-09T06:18:47.523848,2023-11-09T06:18:47.523854,1.0,6.0,6.0,13.0
141,bff0b5b3-9b2c-4890-acaa-cf2bb79aca72,ca-cioos_3732444b-7a97-4d9c-9f2e-2fc6f9618bae,Hakai Institute,Nearshore substrates of the McMullin Group Islands - British Columbia - 2017,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,4,"{'type': 'Polygon', 'coordinates': [[[-128.44047408, 52.02922276], [-128.39240889, 52.02922276], [-128.39240889, 52.06790383], [-128.44047408, 52.06790383], [-128.44047408, 52.02922276]]]}","[{'max': '500.0', 'min': '0.0'}]",other,2023-11-09T06:18:49.314358,2023-11-09T06:18:49.314366,4.0,3.0,6.0,13.0
142,93e3d25f-11ee-4065-b653-2e8fc3cbb663,ca-cioos_8010e86f-5dd9-421d-8e22-668664191205,Hakai Institute,UAV Imagery - Coastal British Columbia - 2015,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.5913088172674, 49.99832434897874], [-125.05371116101743, 49.99832434897874], [-125.05371116101743, 52.056994748655285], [-128.5913088172674, 52.056994748655285], [-128.5913088172674, 49.99832434897874]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:52.318345,2023-11-09T06:18:52.318351,1.0,1.0,18.0,20.0
143,b229aee4-969c-4046-9ac3-65f31391d90b,ca-cioos_5eda02a9-36b6-4875-91c9-989e9e06c5ad,Hakai Institute,"Island Food Web Study - Central Coast Islands (100 Islands Project) - April to July 2015, 2016, & 2017",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.6, 51.39], [-127.6, 51.39], [-127.6, 52.08], [-128.6, 52.08], [-128.6, 51.39]]]}","[{'max': '250.0', 'min': '0.0'}]","stableCarbonIsotopes, other",2023-11-09T06:18:55.824092,2023-11-09T06:18:55.824098,1.0,3.0,27.0,31.0
144,f74a4d00-7471-4fd6-83d2-265527dd2786,ca-cioos_5033d8e4-7b58-45b5-86e6-e98e14d1d6b9,Hakai Institute,"Observed stream flow from seven small coastal watersheds in British Columbia, Canada, Sept 2013 - Sept 2019 Version 5",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute - Vancouver Island University,3,"{'type': 'Polygon', 'coordinates': [[[-128.13265424, 51.60936247], [-127.95907025, 51.60936247], [-127.95907025, 51.69558793], [-128.13265424, 51.69558793], [-128.13265424, 51.60936247]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:58.721731,2023-11-09T06:18:58.721737,2.0,3.0,14.0,19.0
145,709f3c42-30e9-45de-a34b-4bb241c1054f,ca-cioos_87a845e3-e71a-43cc-a75f-ec6a3b812a0e,Hakai Institute,Hakai Institute British Columbia Central Coast Fixed Platform Acoustic Doppler Current Profiler Time Series Provisional,dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.61], [-128.6, 51.95], [-128.2, 52.04], [-127.8, 51.61], [-125.0, 50.12], [-125.2, 50.04], [-125.2, 50.04], [-125.2, 50.04], [-128.2, 51.61]]]}","[{'max': '90.0', 'min': '0.0'}]","subSurfaceCurrents, subSurfaceTemperature, seaSurfaceHeight",2023-11-09T06:19:01.730126,2023-11-09T06:19:01.730132,1.0,4.0,10.0,15.0
146,95f22f64-593a-4415-b968-e3867240fec4,ca-cioos_51171738-7556-48f1-8757-658d99fa25dd,Hakai Institute,Eelgrass Extent 2014 - Central Coast,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.4878540039062, 51.653814904471545], [-128.0978393554687, 51.653814904471545], [-128.0978393554687, 52.07950600379698], [-128.4878540039062, 52.07950600379698], [-128.4878540039062, 51.653814904471545]]]}","[{'max': '50.0', 'min': '0.0'}]","other, seagrassCoverAndComposition",2023-11-09T06:19:04.682976,2023-11-09T06:19:04.682985,1.0,1.0,16.0,18.0
147,8598da5b-ef61-4287-a601-72e666a3ea14,ca-cioos_eb1feb98-b11a-4663-b7ab-2216df8187bd,Hakai Institute,"Juvenile Salmon Migration Observations from the Hakai Institute Juvenile Salmon Program in the Discovery Islands in British Columbia, Canada in 2020",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-125.2, 49.94], [-125.0, 50.31], [-125.3, 50.54], [-125.6, 50.44], [-125.2, 49.94]]]}","[{'max': '9.0', 'min': '0.0'}]",other,2023-11-09T06:19:07.413145,2023-11-09T06:19:07.413151,1.0,5.0,8.0,14.0
148,8d41ae40-0e0d-4000-ba91-2c1d3a2b4182,ca-cioos_769311e9-1b1f-41f4-9023-38acf37a6690,Hakai Institute,30m Digital Elevation Model - Calvert Island - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.164675, 51.408207], [-127.868994, 51.408207], [-127.868994, 51.734813], [-128.164675, 51.734813], [-128.164675, 51.408207]]]}","[{'max': '1013.0', 'min': '0.0'}]",other,2023-11-09T06:19:10.297651,2023-11-09T06:19:10.297662,1.0,2.0,13.0,16.0
149,bc6c70d9-8802-4b85-accc-3c0e14cbb38f,ca-cioos_23bc8c35-2e4e-4382-9296-a52d5ea49889,Hakai Institute,Discharge Time Series (2013-2017) – Calvert Island - Archived Version 3.0,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.13265424, 51.60936247], [-127.95907025, 51.60936247], [-127.95907025, 51.69558793], [-128.13265424, 51.69558793], [-128.13265424, 51.60936247]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:19:12.219026,2023-11-09T06:19:12.219032,1.0,3.0,13.0,17.0
150,34c4abe9-a6ae-4c9d-9a77-8206077e3fec,ca-cioos_af65bf72-27af-4747-8911-ab05591762ac,Hakai Institute,Kelp forest communities along an otter gradient,dataset,CC-BY-4.0,False,,completed,active,dataset,Simon Fraser University,1,"{'type': 'Polygon', 'coordinates': [[[-128.770751953125, 51.33404377878941], [-127.74902343749999, 51.33404377878941], [-127.74902343749999, 52.19077237113535], [-128.770751953125, 52.19077237113535], [-128.770751953125, 51.33404377878941]]]}","[{'max': '50.0', 'min': '0.0'}]",other,2023-11-09T06:19:14.379322,2023-11-09T06:19:14.379328,2.0,6.0,3.0,11.0
151,2687a51e-c27e-42b7-89be-35d7d64773bf,ca-cioos_15caa6c8-be9b-4f19-81ae-bb82321eafd6,Hakai Institute,Mean Tidal Current - Coastal British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-129.74853515624997, 49.72447918871299], [-124.14550781249997, 49.72447918871299], [-124.14550781249997, 52.9883372533954], [-129.74853515624997, 52.9883372533954], [-129.74853515624997, 49.72447918871299]]]}","[{'max': '500.0', 'min': '0.0'}]","other, subSurfaceCurrents",2023-11-09T06:19:16.708625,2023-11-09T06:19:16.708631,1.0,3.0,10.0,14.0
152,a4b8bbc4-8ee4-43ed-8310-75eb37c537f4,ca-cioos_4c80a391-e74a-48cf-87ae-67632e485725,Hakai Institute,Lidar Derived Canopy Height Model - Calvert Island - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.309326171875, 51.41633810640042], [-127.803955078125, 51.41633810640042], [-127.803955078125, 51.97472977494965], [-128.309326171875, 51.97472977494965], [-128.309326171875, 51.41633810640042]]]}","[{'max': '1014.0', 'min': '0.0'}]",other,2023-11-09T06:19:19.915129,2023-11-09T06:19:19.915136,1.0,2.0,11.0,14.0
153,3b04e30c-9a08-428b-8bd7-7ce93a8f8d39,ca-cioos_d683512f-5e47-4b1d-baac-c653fb761806,Hakai Institute,Mussel Dynamics - Length & Bed Depth - BC Central Coast,dataset,CC-BY-4.0,False,Nearshore,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.63], [-128.1, 51.63], [-128.1, 51.67], [-128.2, 51.67], [-128.2, 51.63]]]}","[{'max': '0.0', 'min': '-5.0'}]","other, invertebrateAbundanceAndDistribution",2023-11-09T06:19:22.827965,2023-11-09T06:19:22.827972,1.0,5.0,11.0,17.0
154,968111e6-7afb-43a9-9304-f804dd5f14a2,ca-cioos_40d86401-0e95-4ff3-b1c7-25e4e9138157,Hakai Institute,Bamfield Region UAV Imagery and Surface Model Data,dataset,CC-BY-4.0,False,Geospatial,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-125.1957321166992, 48.808898428995235], [-125.10440826416014, 48.808898428995235], [-125.10440826416014, 48.86471476180279], [-125.1957321166992, 48.86471476180279], [-125.1957321166992, 48.808898428995235]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:19:26.918670,2024-03-15T20:00:48.927210,,2.0,9.0,11.0
155,0df9f2e1-d2e1-4bb1-8c8a-e847a8dd3204,ca-cioos_e66d7bf7-6ba1-44ed-8ee5-2561fca92164,Hakai Institute,Kelp Canopy Extent - 2014 - NW Calvert Island,dataset,CC-BY-4.0,False,Geospatial,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.16856384277344, 51.631657349449995], [-128.10916900634766, 51.631657349449995], [-128.10916900634766, 51.68319956129153], [-128.16856384277344, 51.68319956129153], [-128.16856384277344, 51.631657349449995]]]}","[{'max': '100.0', 'min': '0.0'}]",other,2023-11-09T06:19:30.185124,2024-03-15T20:00:25.779159,,1.0,5.0,6.0
156,996ee978-d02e-499f-b7f0-79ffaedea219,ca-cioos_0f524f76-a88b-4e0a-9c3c-ee83114c3679,Hakai Institute,"Gitanyow Archaeology, Cranberry Junction - 2020 - Airborne Coastal Observatory",dataset,CC-BY-4.0,False,Airborne Coastal Observatory,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.0, 55.96], [-127.2, 55.96], [-127.2, 56.36], [-128.0, 56.36], [-128.0, 55.96]]]}","[{'max': '1000.0', 'min': '0.0'}]",other,2023-11-09T06:19:32.704106,2024-03-15T20:00:55.021319,,2.0,4.0,6.0
157,7bbeb996-86f2-46d9-9702-a3dc89775fb4,ca-cioos_82c07005-9313-436c-9239-7be3f5907be2,Hakai Institute,"Keen’s Mouse Food Web Study – 100 Islands Project – Central Coast, BC (2015-2017)",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.71475912, 50.71666033], [-126.52216155, 50.71666033], [-126.52216155, 51.79091148], [-128.71475912, 51.79091148], [-128.71475912, 50.71666033]]]}","[{'max': '1000.0', 'min': '0.0'}]",other,2023-11-09T06:19:34.880125,2024-03-15T20:01:00.678171,1.0,3.0,4.0,8.0
158,5be87ce5-5533-4812-ba7e-b7f88db37899,ca-cioos_ed3c5cb4-e6b0-4c8a-808e-3583a9a6cfde,Hakai Institute,"Observed stream flow from seven small coastal watersheds in British Columbia, Canada, Sept 2013 – April 2019 Version 4.1",dataset,CC-BY-4.0,False,Watersheds,completed,active,dataset,Hakai Institute,3,"{'type': 'Polygon', 'coordinates': [[[-128.13265424, 51.60936247], [-127.95907025, 51.60936247], [-127.95907025, 51.69558793], [-128.13265424, 51.69558793], [-128.13265424, 51.60936247]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:19:37.330600,2024-03-15T20:00:35.393581,,2.0,4.0,6.0
159,bb8eb8d3-37d0-451f-ae77-fdcca9844223,ca-cioos_0e4f324c-6498-4c89-9e19-f2f9f474a1df,Hakai Institute,LiDAR-derived Drainage Network for Calvert Island - British Columbia - Canada,dataset,CC-BY-4.0,False,Geospatial,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.16, 51.41], [-127.88, 51.41], [-127.88, 51.73], [-128.16, 51.73], [-128.16, 51.41]]]}","[{'max': '1014.0', 'min': '0.0'}]",other,2023-11-09T06:19:40.314731,2024-03-15T20:00:28.917746,,3.0,5.0,8.0
160,462d060b-b659-437f-9ceb-8b3d801c6260,ca-cioos_de9b2a6d-9ba0-4384-9adf-22abc0eb061f,Hakai Institute,Stream Event Sampling - Calvert Island - 2015-2018,dataset,CC-BY-4.0,False,Watersheds,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.1438446044922, 51.62526373476129], [-127.9639434814453, 51.62526373476129], [-127.9639434814453, 51.67809055534988], [-128.1438446044922, 51.67809055534988], [-128.1438446044922, 51.62526373476129]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:19:43.280515,2024-03-15T20:00:45.818633,,3.0,5.0,8.0
161,943bc8dd-642d-411b-9865-d364f14da911,ca-cioos_476204a7-0714-4755-953d-61fa3c5df497,Hakai Institute,"Hakai Institute Nutrients (Dosser et al., 2021)",dataset,CC-BY-4.0,False,Oceanography,historicalArchive,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-127.6, 50.69], [-126.3, 50.8], [-124.8, 50.44], [-123.9, 49.65], [-125.1, 49.65], [-127.6, 50.69]]]}","[{'max': '500.0', 'min': '0.0'}]",nutrients,2023-11-09T06:19:46.828164,2024-03-15T20:00:40.890275,,2.0,3.0,5.0
162,826f7081-386b-43da-be5c-4caa30cefaed,ca-cioos_26a09a27-7f16-4944-b88d-8c3bf2d36f03,Hakai Institute,Wind Fetch - BC Central Coast - Canada,dataset,CC-BY-4.0,False,Geospatial,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-131.7578125, 50.16193379], [-126.22070312, 50.16193379], [-126.22070312, 52.84175491], [-131.7578125, 52.84175491], [-131.7578125, 50.16193379]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:19:51.615088,2024-03-15T19:30:30.020976,,2.0,4.0,6.0
163,e6b3fcce-fec8-4bc8-a4b4-269861620966,ca-cioos_e09522d7-24f7-4c0e-afac-6cafd22a54f6,Hakai Institute,"High-resolution record of CO2 content from October 2013 to December 2018 measured in seawater entering the Alutiiq Pride Shellfish Hatchery in Seward, Alaska, USA",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-150.14476634, 59.68961051], [-148.42177964, 59.68961051], [-148.42177964, 60.2984757], [-150.14476634, 60.2984757], [-150.14476634, 59.68961051]]]}","[{'max': '0.0', 'min': '0.0'}]","other, inorganicCarbon",2023-11-09T06:19:54.006706,2023-11-09T06:19:54.006713,1.0,3.0,8.0,12.0
164,22bcdb63-23c2-4f34-8721-76fb95c2167d,ca-cioos_30bb20f4-1d7a-4167-a00f-613d0ff3e2fc,Hakai Institute,Hakai Institute Sensor Network,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.29833984375, 49.99361546254113], [-125.09033203125001, 49.99361546254113], [-125.09033203125001, 51.79502722582916], [-128.29833984375, 51.79502722582916], [-128.29833984375, 49.99361546254113]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:19:55.927866,2023-11-09T06:19:55.927872,1.0,1.0,12.0,14.0
165,d300a7f5-69a6-4747-9050-aa7e7cd947ef,ca-cioos_fcb4dfb6-606b-4b4b-bdcb-90f3f480fc33,Hakai Institute,Data on invasion of Calvert Island by Orthione griffenis,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.17334953, 51.61670267], [-127.92753044, 51.61670267], [-127.92753044, 51.73677458], [-128.17334953, 51.73677458], [-128.17334953, 51.61670267]]]}","[{'max': '0.0', 'min': '0.0'}]","other, invertebrateAbundanceAndDistribution",2023-11-09T06:19:58.187704,2023-11-09T06:19:58.187710,1.0,2.0,6.0,9.0
166,1615b3c4-5d7c-43f9-956e-ebe3785af92e,ca-cioos_74f47ab6-a1ca-4aef-9115-cf2baaf87bef,Hakai Institute,"Dissolved and particulate organic carbon chemistry for freshwater and marine stations from 2014 through 2016 on Calvert and Hecate Islands, British Columbia, Canada. Version 1.0.",dataset,CC-BY-4.0,False,,completed,active,dataset,,1,"{'type': 'Polygon', 'coordinates': [[[-128.23772561, 51.55090182], [-127.87151456, 51.55090182], [-127.87151456, 51.75810598], [-128.23772561, 51.75810598], [-128.23772561, 51.55090182]]]}","[{'max': '5.0', 'min': '0.0'}]","other, dissolvedOrganicCarbon",2023-11-09T06:20:00.383870,2023-11-09T06:20:00.383878,2.0,11.0,12.0,25.0
